,id,Genre,Track,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
1641,2pr6us08iPNzIex5q6fMvI,movies,Together We Will Live Forever,Clint Mansell,0.2,0.0176,0.483,7,-25.501,0.052,0.994,0.928,0.0912,76.384,301733,50,https://p.scdn.co/mp3-preview/ac24d40e4c3231c00075b0f59d7658f95335ef0d?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.5654674878493364,-1.0905288345971513
1640,0UDABWcgVTZdZeZXPrfzcj,salsa,Enamorado De Ti,Willie Gonzalez,0.942,0.624,0.762,2,-10.019,0.0369,0.432,0.0,0.226,92.887,268240,50,https://p.scdn.co/mp3-preview/fe79f91ff6faf72d2911d7f63d3e1ba358a917c9?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.15164963997325742,1.667716294938447
1647,1EFddFVisHbqCHah6oBlhD,sad,Far Away,Nickelback,0.293,0.797,0.518,6,-5.153,0.0309,0.000681,0.0,0.107,132.918,238173,50,https://p.scdn.co/mp3-preview/36ab8e7a672fb870de85b931d753afd064c1a098?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5369890270494367,-0.7448188655313689
1638,15gxMBI9LWF8lpiyUTY0yN,salsa,El Ultimo Beso,Marc Anthony,0.735,0.647,0.4479999999999999,7,-7.282999999999999,0.0354,0.289,5.64e-06,0.257,161.66,275160,50,0,-0.060096522392205524,0.8982328154049312
1636,0i1KkstzKrwFNvGeIphIuZ,world-music,L'ongle,Presque Oui,0.7290000000000001,0.4,0.614,4,-12.871,0.0512,0.599,0.00499,0.148,155.561,182280,50,https://p.scdn.co/mp3-preview/2ce32e0441a501f0596463e74d5c523c804a4c32?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.0432973938061096,0.8759289464329455
1635,0mJUxFpEI1eAOIIfnNoZ4G,black-metal,Hallowed Be Thy Name,Cradle Of Filth,0.225,0.972,0.428,2,-1.998,0.0666,7.159999999999999e-05,0.0736,0.0787,118.306,430733,50,https://p.scdn.co/mp3-preview/3ba413e6883c04663034a4803fbdbcac8b93b7fb?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2335888347313524,-0.9975960472138766
1634,15zUyQPa91SOSeBf3w4ofr,new-age,The Eyes Of Truth,Enigma,0.302,0.691,0.503,6,-13.0,0.0461,0.0247,0.348,0.113,94.917,434506,50,0,0.1150485721106759,-0.71136306207339
1633,48gsLPdOUEDjr7P8Wvykne,acoustic,Budapest,George Ezra,0.424,0.247,0.706,5,-17.961,0.0311,0.261,0.0,0.103,127.812,202120,50,https://p.scdn.co/mp3-preview/f5b8e8d160c7b4c23c99a8ff3633a99765f5866d?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.6523246542365848,-0.2578510596430085
1632,7hcynghaJVODd7hSC2XbJc,children,"Coronation Day - From ""Frozen""/Score",Various Artists,0.242,0.22,0.427,3,-18.653,0.0343,0.981,0.927,0.135,82.021,74880,50,0,-1.7598000531360805,-0.9344017517932496
1637,3Ho35OJixLg20qshXRgfBs,funk,More Bounce to the Ounce,Zapp,0.8390000000000001,0.762,0.856,5,-10.445,0.0814,0.1119999999999999,0.00549,0.296,105.258,312506,50,https://p.scdn.co/mp3-preview/cd433e952a5819cbb0e771e8b03a30730e07d502?cid=b39a670615f14cfca30a8178b3bc3ed6,0.3976690655130534,1.284833210919355
1631,17Y2K7uNxMkaTDBtf1Tcv3,funk,Let A Woman Be A Woman - Let A Man Be A Man,Dyke & The Blazers,0.873,0.565,0.83,9,-11.013,0.0507,0.00784,0.0042899999999999,0.0873,112.163,193680,50,0,-0.38650328942030354,1.4112218017606086
1741,7MuyCMeCuTRWLE6fCv1m4P,german,Spasst,K.I.Z,0.772,0.847,0.8320000000000001,7,-7.33,0.237,0.0252,0.0,0.148,130.024,240386,49,0,0.7360175435299838,1.035773340732178
1748,4ptSL1o2pRgNvrC4wsN1Pl,grunge,No Rain - Remastered 2002,Blind Melon,0.547,0.599,0.3829999999999999,9,-5.432,0.0304,0.644,3.61e-05,0.311,148.018,217800,49,0,-0.2511638982135312,0.19937825428270417
1747,2E8b9rCHCWNr0CrZSTVJCT,sleep,Lucky Ones,Lana Del Rey,0.271,0.416,0.375,0,-7.149,0.0283,0.778,2.48e-06,0.23,134.923,225069,49,0,-0.9796082685323346,-0.8265997184286507
1746,4gehZ6WYqLOXZpmMEq3Em9,piano,Only the Good Die Young,Billy Joel,0.7659999999999999,0.875,0.525,0,-6.488,0.129,0.223,0.0,0.0915,151.814,233333,49,https://p.scdn.co/mp3-preview/8d9c3f5c97697f6ad330c5a1c7f029ac4a8261a6?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8474735127590906,1.0134694717601918
1745,2gNAGt7gUiMkagkhIiDLPm,children,Dansa Pausa,Panetoz,0.644,0.863,0.8109999999999999,0,-4.64,0.103,0.0503,0.0,0.309,121.971,179000,49,https://p.scdn.co/mp3-preview/9313e1b334346a4c8c01f2b6a23bd550626241c7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7997066688037591,0.5599574693298106
1744,7mg2zRCXpQG4kAGBlZrT7W,gospel,I Almost Let Go,Kurt Carr,0.382,0.504,0.4479999999999999,5,-7.29,0.0593,0.674,0.0,0.943,109.679,340280,49,https://p.scdn.co/mp3-preview/04d124e21a526dfa3443db3dc9bd0ff36d4f6b2c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6293180795265712,-0.4139781424469102
1743,3trS6e40JCVUOpPVt5OdHj,study,Adorn,Miguel,0.235,0.5760000000000001,0.625,11,-5.693,0.175,0.0543,4.07e-05,0.187,179.063,193146,49,https://p.scdn.co/mp3-preview/026e82b4f5792e50f8a0aa0a53d7b8a46feeb235?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.34271701579458264,-0.9604229322605666
1742,6v9XhivN2PCrVsIW0U7sVk,german,Ohne Dich (schlaf' ich heut Nacht nicht ein),Münchener Freiheit,0.33,0.75,0.486,3,-8.047,0.0417,0.163,0.0,0.241,177.74900000000002,245826,49,https://p.scdn.co/mp3-preview/39d776a6909e20629cfaddd7e73b7e3932524d2b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.34990222155772205,-0.607278340204122
1738,4HaTbFvIyeinaV6koLK3L4,r-n-b,Love You Better (feat. Chris Brown),King Combs,0.643,0.885,0.605,10,-4.272,0.08,0.0495,0.0,0.149,87.935,212727,49,https://p.scdn.co/mp3-preview/0baa0491122b8d0c23437c1efd796794d6b70678?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8872792160552,0.5562401578344797
1740,6zbHSDJjgrNdfIxPyGfPBt,pop-film,Wake Up,Rage Against The Machine,0.573,0.823,0.411,7,-7.553999999999999,0.115,0.00316,0.0148,0.149,170.28099999999998,364133,49,https://p.scdn.co/mp3-preview/8d64c81b9186839d15a7860728d968859897ad79?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6404838556193211,0.2960283531613097
1739,53XBXgtdqf1gmWMm3rqV27,alt-rock,Tribute,Tenacious D,0.422,0.767,0.365,9,-6.185,0.0681,0.181,0.000856,0.0942,94.174,248053,49,https://p.scdn.co/mp3-preview/0b516801ec0a770edee38f4436ae26cbbc3c0e5f?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4175719171611082,-0.26528568263367047
1737,573nT62vtbezncIwCfxIm7,alt-rock,Heart Is A Drum,Beck,0.374,0.599,0.621,0,-10.402,0.0293,0.213,0.578,0.11,122.958,271106,49,0,-0.2511638982135312,-0.4437166344095582
1736,1nl09AjkuO7BBRF3BFAPsC,disco,Man in the Mirror - Remastered Version,Michael Jackson,0.264,0.813,0.802,8,-4.888999999999999,0.0362,0.4429999999999999,1.03e-05,0.111,100.338,319493,49,https://p.scdn.co/mp3-preview/792dc868f9ae9e40ad58ec2cf1ede3e23247ad05?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6006781523232115,-0.8526208988959677
1735,4TrCvd1PrqI14lZb7tEtYo,ambient,A Meaningful Moment Through a Meaning(less) Process,Stars Of The Lid,0.0324,0.0718,0.0629,8,-24.789,0.0432,0.955,0.907,0.0906,67.25,272786,49,https://p.scdn.co/mp3-preview/1caf8545a405f73fed1b4bbdbc67894720c20af5?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.349720575984423,-1.7135502412146264
1734,7rb8JRuyMqJSBOSoaFMtCY,metal,Deceiver of the Gods,Amon Amarth,0.0827,0.991,0.262,1,-5.372999999999999,0.1669999999999999,4.09e-05,0.204,0.15,192.858,259173,49,https://p.scdn.co/mp3-preview/56fd4fd03bcfa6584addb71b1ad9e2a309be803a?cid=b39a670615f14cfca30a8178b3bc3ed6,1.3092196709939605,-1.5265694729994772
1733,1d5hX0RYHcDM4aHJHSm5cr,trip-hop,Sapphire,Bonobo,0.0549,0.631,0.6409999999999999,0,-9.976,0.0312,0.048,0.612,0.1369999999999999,135.024,287728,49,https://p.scdn.co/mp3-preview/32315675aad6dd5446e5b2a9719d57ed3131f706?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.12378564766598076,-1.6299107325696789
1750,7zbq8RT5Kd3ExOGVTiUQbR,edm,Hot Like Sauce,Pretty Lights,0.113,0.615,0.7070000000000001,2,-5.75,0.0324,0.00134,0.0406,0.561,89.994,421331,49,https://p.scdn.co/mp3-preview/694643cab61c15d3a0f25716fe5beef510979e1c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.18747477293975598,-1.413934934690948
1749,7esAWY5aFUAGi59jpf1qzy,malay,Lelaki Buaya Darat,Ratu,0.7659999999999999,0.902,0.715,4,-5.363,0.0554,0.0893,1.31e-06,0.272,128.001,209493,49,https://p.scdn.co/mp3-preview/0efba6e3bbf0d9367201f1b0f8635d0dcf384c71?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9549489116585862,1.0134694717601918
1761,7FCNAQWZQhzG4YN1Y8OBbX,children,"Heimr Àrnadalr - From ""Frozen""/Score",Various Artists,0.0554,0.0757,0.162,7,-24.192,0.0389,0.994,0.918,0.246,145.34,85600,49,0,-2.33419635169894,-1.6280520768220132
1751,6qRfox98MxG58sqoPPn8QY,chill,Everybody's Changing,Various Artists,0.431,0.818,0.512,0,-4.265,0.03,0.00159,0.000457,0.1119999999999999,94.022,215266,49,https://p.scdn.co/mp3-preview/9566e2bf1130a23b1c4c388055d19f5e7903743b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6205810039712663,-0.23182987917569148
1763,0IZM2onaTBMRTEIcc5oIi9,children,Hot N Cold,Katy Perry,0.856,0.8390000000000001,0.7020000000000001,7,-3.992,0.0439,8.1e-05,0.0,0.072,132.007,223226,49,0,0.7041729808930967,1.3480275063399816
1731,6jkdt7GDct9kwhps4KGJr8,movies,Blue Slide Park,Mac Miller,0.16,0.858,0.628,0,-5.629,0.282,0.0571,0.0,0.276,95.515,149384,49,https://p.scdn.co/mp3-preview/e6f4c1fddb18e76e988f7b2a052644dbde465029?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7798038171557043,-1.239221294410391
1769,0qbouIdcN4lrj49jem7TEz,reggae,Kingston Be Wise,Protoje,0.7,0.7440000000000001,0.782,7,-6.164,0.0806,0.0552,1.42e-05,0.701,81.067,251204,49,https://p.scdn.co/mp3-preview/6f2adbe541b53daf9072cf86fa95e791a62884c8?cid=b39a670615f14cfca30a8178b3bc3ed6,0.32601879958005675,0.7681269130683461
1768,6gQZKkphKIMxZgca5r7ImA,breakbeat,Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,0.721,0.818,0.461,8,-8.482000000000001,0.125,0.305,0.0,0.266,92.305,229653,49,https://p.scdn.co/mp3-preview/7a46e18f791d53394dda20a4c6a1153a5f740964?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6205810039712663,0.8461904544702972
1767,5kwVVnZ8ZjJanBbGmrbHsb,alt-rock,She Builds Quick Machines,Velvet Revolver,0.6729999999999999,0.883,0.3329999999999999,0,-4.486000000000001,0.0403,0.000193,0.259,0.313,148.81799999999998,242440,49,https://p.scdn.co/mp3-preview/71db8ef20a12b490871f14c7a28739c72c68027b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8793180753959782,0.6677595026944092
1766,5Ebm8OIFGeyoK25ZzXuju5,piano,"Debussy: 2 Arabesques, CD 74, L. 66: No. 1, Andantino con moto",Claude Debussy,0.0684,0.0102,0.3289999999999999,6,-29.214,0.0385,0.994,0.918,0.103,132.244,271213,49,https://p.scdn.co/mp3-preview/010de38d1336f4f9ca4da3b227dc217f040f2a82?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.5949237082884573,-1.5797270273827104
1765,7raciFPVU5VuHmqVbw2c1h,children,"Puff, the Magic Dragon - 2004 Remaster","Peter, Paul and Mary",0.469,0.143,0.581,9,-16.273,0.0401,0.65,0.0,0.104,144.605,208560,49,https://p.scdn.co/mp3-preview/2baec075f6054527a779d447fe4a77ea81978d82?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.0663039685161233,-0.09057204235311374
1764,0RxWeRjUUQqGUxOYn5gniE,british,Beautiful Ones (Remastered),Suede,0.826,0.985,0.536,8,-4.982,0.0395,0.0489,0.0,0.369,99.082,230866,49,https://p.scdn.co/mp3-preview/4d6753e9e4e99f4a65192a163fe0b20b5a42e301?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2853362490162947,1.2365081614800515
1762,3O9zeBmAi5JRBMSpIQGx2v,industrial,A View to a Kill,Duran Duran,0.778,0.8140000000000001,0.706,1,-5.405,0.0569,0.0159,0.0,0.262,125.472,217693,49,https://p.scdn.co/mp3-preview/d58c07204cb88fe1891e3458ccc8727aa657ac20?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6046587226528229,1.058077209704164
