id,Genre,track_name,Artist,valence,energy,danceability,key,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,duration_ms,popularity,audio,energy_standard,valence_standard
7fBrGb8SDO1CbQ571xWGV3,swedish,Vår lilla stad,Eldkvarn,0.918,0.952,0.575,7,-5.296,0.037,0.00553,1.91e-05,0.58,124.18,229306,42,https://p.scdn.co/mp3-preview/edb36c2964c3157644ee3148f757c4528efbf120?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1542513375933798,1.577842089790431
7sTmKNOcJrx8wAnbXuLim1,indie,No Exit,Tennis,0.961,0.619,0.839,2,-5.697,0.0409,0.364,0.00938,0.0626,128.025,234306,42,https://p.scdn.co/mp3-preview/dbc508a284d6ea80d5472d73cc0eebbb971253fc?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.17128371261767,1.7376611178706387
2TpwlVaPZen2nZ9Zd1rqp3,iranian,Suddenly (feat. Rebecca) - Radio Edit,Arash,0.869,0.95,0.731,4,-2.946,0.0375,0.138,0.000183,0.124,108.01,196773,42,https://p.scdn.co/mp3-preview/3404f63662233d3e9950c72b91cc2510256db15f?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1462901661206406,1.395722732210659
3PURovRKyJaBmgzPfmMJ4O,country,I'm Not Alright,Shotgun Rider,0.76,0.719,0.58,6,-6.688,0.0349,0.183,0.0,0.161,161.922,201826,42,https://p.scdn.co/mp3-preview/42198f0a3e2d6b7d59132e64aba0ecddb4896233?cid=b39a670615f14cfca30a8178b3bc3ed6,0.22677486101928182,0.990600079635248
7t5riom6kdqXkb1VzTlAaH,heavy-metal,Maze of Torment,Morbid Angel,0.0958,0.98,0.201,8,-6.507,0.125,5.71e-06,0.163,0.119,105.099,264666,41,https://p.scdn.co/mp3-preview/5ec112f512efa0d5f4eb993c2f1719be11e506b5?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2657077382117263,-1.4780463959664765
4OKrb7R2lKDKAAcjgoPxXG,hardstyle,Licht Uit - Coone Remix,The Opposites,0.556,0.937,0.553,9,-5.527,0.0576,0.136,0.42,0.0647,149.99,360186,41,,1.0945425515478373,0.23238887665007535
7ocJPvoS4xnFcaFc4B3AJj,sleep,A Lovely Place to Be,Patrick O'Hearn,0.0342,0.012,0.0992,3,-29.215,0.0407,0.977,0.963,0.0972,89.717,530800,41,https://p.scdn.co/mp3-preview/3623015f675924516f645ffe1b61359b31895483?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.587499254593968,-1.7069964454953324
3w7trw4eu0CsEudrWj8Gpb,sleep,Nirvana,Sam Smith,0.333,0.608,0.395,0,-7.347,0.0622,0.562,0.00566,0.103,98.162,202448,41,,-0.21507015571773475,-0.5964400364170499
6OK27eVNONtsnJcF0n6a4C,trip-hop,Part of the Process,Morcheeba,0.402,0.525,0.616,0,-7.411,0.025,0.173,0.0125,0.115,155.954,265293,41,https://p.scdn.co/mp3-preview/1b1959610e8a1b00aea185f56bd1bf836d602873?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5454587718364047,-0.339986247172065
2RS9TJTiHvg0guy8hSmiAF,techno,"The Island - Steve Angello, AN21, Max Vangeli Remix",Pendulum,0.114,0.825,0.612,7,-6.261,0.217,0.00231,0.000462,0.294,125.943,400000,41,https://p.scdn.co/mp3-preview/718f65050cf7550315f7ee9f3163f8428245dbc0?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6487169490744508,-1.4104020631511325
4DaXQf9BzocaTrlSSjfaMN,sleep,Titanium Acoustic Cover,Collin McLoughlin,0.147,0.184,0.575,3,-12.719,0.0388,0.81,0.0,0.125,126.025,212899,41,https://p.scdn.co/mp3-preview/1ea64401769faad558127e7507176049aaa8d0cc?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.902838507938411,-1.2877502509035312
5uhULfoDgTvz7BeWlqrV4a,songwriter,Poetry Man,Phoebe Snow,0.596,0.242,0.511,7,-15.735,0.0318,0.41,0.0,0.111,131.82,278800,41,,-1.6719645352289787,0.38105773998050113
03UoekUgoEuKeCZ2AxY89T,metalcore,Apologies Are For The Weak,Miss May I,0.15,0.989,0.521,8,-2.645,0.156,8.3e-05,0.0,0.208,135.025,192293,41,https://p.scdn.co/mp3-preview/8a1722c10409d6f066fe326bc735338ebecd75c8?cid=b39a670615f14cfca30a8178b3bc3ed6,1.301533009839052,-1.2766000861537492
18y1ZP9WCMunAe6QgByGif,show-tunes,The Point Of No Return,Andrew Lloyd Webber,0.0757,0.195,0.251,5,-15.628,0.0431,0.878,0.00348,0.503,80.215,332266,41,,-1.859052064838346,-1.5527524997900155
63qjdBUGCiDzle4KGuypCX,death-metal,World Of Lies,At The Gates,0.259,0.984,0.243,7,-6.825,0.106,2.75e-06,0.917,0.332,118.784,215546,41,https://p.scdn.co/mp3-preview/c6429d4862f8c47ba2742bdc49b3647b1e44ef4f?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2816300811572046,-0.8714774335783382
5YRPhQhGPvwcwLIP2AwekV,cantopop,美中不足,Andy Hui,0.293,0.413,0.497,9,-7.363,0.028,0.726,0.0,0.174,174.005,229693,41,,-0.991284374309791,-0.7451088997474761
2Sovh03ENcoG1RYGK2MPPo,movies,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",Various Artists,0.262,0.217,0.306,0,-15.431,0.0429,0.925,3.56e-06,0.198,92.398,150040,41,,-1.7714791786382167,-0.8603272688285561
5M4V45fWkpBq9ELxkG7Tnz,metalcore,The Element of One,Killswitch Engage,0.139,0.967,0.356,8,-4.518,0.0867,3.62e-05,0.0232,0.118,184.034,248733,41,https://p.scdn.co/mp3-preview/7db584507878131cf6bd8b23a0330ede802015cf?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2139601236389226,-1.3174840235696161
0k5M5HOsekGYn7GKVUfBGc,songwriter,Step by Step,Jesse Winchester,0.92,0.463,0.522,9,-10.341,0.0393,0.258,0.0,0.159,171.682,177466,41,https://p.scdn.co/mp3-preview/449ff3c009d0a18a04d68542ad9fc83cc946f4d9?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.7922550874913149,1.5852755329569523
6l847nvbQHe1GkAkS4KP4v,movies,The Forgotten,Various Artists,0.0788,0.429,0.507,9,-6.576,0.0268,0.145,0.0,0.141,131.899,298333,41,https://p.scdn.co/mp3-preview/123d74601b26923ea7d158564d3d62c08688a2cf?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.9275950025278786,-1.5412306628819075
2dunRq7yiVaj0WsPpvADMH,folk,January Hymn,The Decemberists,0.319,0.273,0.564,2,-9.676,0.0294,0.893,0.0,0.0863,111.088,192400,41,,-1.5485663774015235,-0.6484741385826991
59iJua476fbi3PbddfPrez,dub,The City,Madeon,0.295,0.81,0.528,7,-2.174,0.044,0.00198,0.0,0.846,124.995,233693,41,https://p.scdn.co/mp3-preview/24ee1ad03d3c6b75fd52a6a9da450906414a30f4?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5890081630289083,-0.7376754565809548
5nsYZFNyMefd50yamWgMfy,classical,"Pomp and Circumstance, Op. 39: No. 1, March in D Major",Various Artists,0.315,0.434,0.274,2,-11.61,0.0433,0.689,0.76,0.0705,131.962,345666,41,https://p.scdn.co/mp3-preview/f617411fdc9c52d598ec9d5cde4baf24895598cb?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.907692073846031,-0.6633410249157417
1ipJdiNMjgvfAilddGT9sI,classical,Fantasien op. 116: Intermezzo: Adagio,Martin Tchiba,0.0739,0.00605,0.308,4,-35.164,0.0486,0.995,0.929,0.0869,66.122,274746,41,https://p.scdn.co/mp3-preview/6074d69f53dc45083e843347d3e23f1c6500f4fa?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.6111837397253668,-1.5594425986398845
2mFG5xZ9Uz9v4ks0QnwK5i,disney,"Circle of Life - From ""The Lion King"" Soundtrack",Various Artists,0.553,0.391,0.315,10,-16.064,0.0407,0.0641,0.0,0.292,83.16,239066,41,,-1.0788572605099203,0.2212387119002934
7zw4ZapllzFZqZDklIkhN1,disco,Brother Louie,Dieter Bohlen,0.803,0.932,0.768,0,-3.904,0.0567,0.484,0.00798,0.152,108.965,220320,41,https://p.scdn.co/mp3-preview/a15840d262d46a297fb267551dffa5cd39992b8b?cid=b39a670615f14cfca30a8178b3bc3ed6,1.0746396228659898,1.1504191077154562
5xIJIJTu3WHdyP6po2sYaj,show-tunes,I Should Tell You,RENT Soundtrack,0.171,0.362,0.315,7,-7.889,0.0271,0.458,0.0,0.0922,98.657,172080,41,https://p.scdn.co/mp3-preview/01cdb0e5810fa766859607b90897cc64971291e6?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.1942942468646365,-1.1985489329052754
4GZk5m5zHaOdpi4B2WRCJd,mandopop,我真的受傷了,Ivana Wong,0.259,0.147,0.539,2,-14.915,0.0323,0.89,4.27e-06,0.123,136.444,217973,41,,-2.050120180184083,-0.8714774335783382
1D1p0w1Hcpjoi8rf75tnpe,show-tunes,Superstar,Jesus Christ Superstar - The Original Studio Cast,0.53,0.659,0.385,9,-5.442,0.0405,0.0557,0.0,0.407,122.079,255831,41,,-0.012060283162889091,0.13575411548529834
5IChlGHDTx5f9lsd8IlwU2,garage,The Wait - 2005 Digital Remaster,Killing Joke,0.904,0.935,0.202,6,-8.295,0.0417,2.27e-05,0.822,0.274,176.802,221826,41,,1.0865813800750983,1.5258079876247819
3g9QJOXLmC8lWnbvA0D0hl,grunge,Last Exit - Remastered,Pearl Jam,0.672,0.951,0.513,0,-6.838,0.047,0.0599,0.000221,0.0474,139.153,175386,41,https://p.scdn.co/mp3-preview/a9e4067c3a3cfe74159e80f792bd8b1cb069a06e?cid=b39a670615f14cfca30a8178b3bc3ed6,1.15027075185701,0.6635285803083109
66FEeug2tlsdIYMyJKLIwE,goth,In Praise of Bacchus,Type O Negative,0.107,0.746,0.256,6,-7.082,0.0476,0.351,0.256,0.366,115.308,456600,41,https://p.scdn.co/mp3-preview/5595c8987c16df0c46668b4ad29843aac77ff300?cid=b39a670615f14cfca30a8178b3bc3ed6,0.33425067590125895,-1.436419114233957
3U32lotI70Kz4IzuLwHdhk,malay,SAMPAI KAU BICARA,Hijau Daun,0.156,0.415,0.52,4,-6.993,0.0257,0.0636,0.000323,0.165,131.851,277466,41,https://p.scdn.co/mp3-preview/fe7ae5d9d92acfad1478ade76e2a57d35697beb7?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.983323202837052,-1.2542997566541854
0jCGo9MLTR98iPUQCT0p5r,synth-pop,My Song 5,HAIM,0.863,0.658,0.65,11,-5.698,0.113,0.331,0.0,0.108,152.496,232106,41,https://p.scdn.co/mp3-preview/b8658c61798b98743a045955ad1ebb1b9b41d376?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.016040868899258612,1.373422402711095
3dkyEOVeime8KWl1WicuPM,dancehall,Bruck It Down,Mr. Vegas,0.506,0.772,0.914,11,-3.919,0.249,0.182,0.0,0.201,119.03,171003,41,https://p.scdn.co/mp3-preview/08d5ad4afb97e0550a0cb5025ce7ed80ab26f4e3?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4377459050468665,0.04655279748704264
1Fes5MQcOLhyA16q7lmpeK,synth-pop,Anything Could Happen,Ellie Goulding,0.401,0.775,0.52,0,-4.174,0.0554,0.411,0.0,0.157,206.097,286322,41,,0.4496876622559751,-0.34370296875532563
3huCujeYOzq4cLKnT9ocI2,piano,Abide With Me Tis Eventide,Paul Cardall,0.202,0.0334,0.473,3,-19.637,0.0507,0.984,0.942,0.133,68.994,140066,41,https://p.scdn.co/mp3-preview/90de221f037a11a518f886109dd5079699bfbbbc?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.5023147198356606,-1.0833305638241952
0Gh5fbHHVk8uWtbgiFtNaH,r-n-b,Lonely,August Alsina,0.205,0.645,0.673,1,-7.205,0.0653,0.00701,8.7e-06,0.131,153.921,166266,41,,-0.06778848347206241,-1.0721803990744132
5LnDh6oNBR8jkdMTmqbL4h,grunge,All I Know,Screaming Trees,0.451,0.913,0.252,2,-5.807,0.085,0.00126,0.00138,0.116,174.5,235013,41,https://p.scdn.co/mp3-preview/010e24a17ccf68f75508905a61d2b80c6849c19e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9990084938749688,-0.15786688959229314
0eWhtfTZPFGNv4sPFY3luN,disco,"You're My Heart, You're My Soul '98",Modern Talking,0.968,0.949,0.739,1,-3.592,0.0392,0.00355,0.00124,0.0932,119.325,230386,41,https://p.scdn.co/mp3-preview/ddc2d9cf3347612ccf23e5497f09506f18ed1406?cid=b39a670615f14cfca30a8178b3bc3ed6,1.142309580384271,1.7636781689534633
0JRBZ5RZGLhZKUoDIgaxQc,psych-rock,Amidinine,Bombino,0.699,0.862,0.432,6,-6.088,0.0701,0.137,0.015,0.316,83.005,268640,41,https://p.scdn.co/mp3-preview/22518b6c3204373efedb9255273b99ca6f2fc10b?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7959986213201231,0.7638800630563481
0aheciYTtr7GEX6D9PLBUv,heavy-metal,In The Shadow Of Our Pale Companion,Agalloch,0.0688,0.825,0.266,0,-6.132,0.0433,0.000125,0.755,0.113,115.017,885426,41,https://p.scdn.co/mp3-preview/e0945e59a7e0b3568ff1bafc024af6ad4dbe496a?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6487169490744508,-1.5783978787145139
4SMciQoW2tOVieBAg6U2Qj,dubstep,I Know the Truth,Pretty Lights,0.296,0.939,0.59,6,-3.222,0.233,0.00162,0.00399,0.0408,140.118,288000,41,https://p.scdn.co/mp3-preview/bf220499de2bc7e3f94f82d01f715bb2ea660a9a?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1025037230205759,-0.7339587349976942
7pqibeYtZ1BzdVkTFdb6Dg,electro,Skip to the bip,Hôtel Costes,0.539,0.977,0.682,7,-7.471,0.0317,0.00548,0.618,0.111,95.013,264733,41,https://p.scdn.co/mp3-preview/cd39a9f822de31b1d68f366ec6c57eaa1eb70aaa?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2537659810026178,0.16920460973464424
1jYu0gTLkWcQzP9UL9Shuv,swedish,Om sanningen ska fram (Vill du ligga med mig?),Eric Amarillo,0.345,0.791,0.509,8,-4.133,0.0381,0.0654,0.0,0.188,110.065,191720,41,https://p.scdn.co/mp3-preview/b54e6a3c85ebd35db7c19f85b217b37087690158?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5133770340378875,-0.5518393774179223
15nATIxH5WJMto7Q9zgBeI,groove,Isn't She Lovely,Manhattan Jazz Quartett,0.795,0.685,0.583,0,-7.615,0.0296,0.0326,0.00119,0.0921,132.453,310000,41,https://p.scdn.co/mp3-preview/808085e9abeccc8c0614d23a0926ed9389125403?cid=b39a670615f14cfca30a8178b3bc3ed6,0.0914349459827185,1.1206853350493708
7iiPURF6Hx1ZJUzgA4jGln,spanish,Se Vuelve Loca,Juan Magán,0.63,0.634,0.715,6,-7.737,0.0341,0.0401,1.25e-06,0.0853,126.023,186773,41,https://p.scdn.co/mp3-preview/9be28bea23d038b2a2e22b3dd3abe66cd001ef1c?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.11157492657212716,0.5074262738113634
6yuhA5jlK7gEAIVoJ5WK1f,jazz,Everytime We Say Goodbye,John Coltrane,0.0989,0.121,0.447,3,-21.562,0.0378,0.803,0.777,0.0695,121.761,345266,41,https://p.scdn.co/mp3-preview/e11d4063656e24507dae9f398c5d144dbcecbd08?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.1536154093296904,-1.4665245590583684
7egiYyTeKkzTxymVo0mPj8,disney,"I Wan'na Be Like You (The Monkey Song) - From ""The Jungle Book"" / Soundtrack Version",Various Artists,0.783,0.42,0.744,7,-14.226,0.112,0.649,6.98e-05,0.288,96.33,279426,41,,-0.9634202741552044,1.0760846760502432
3rHFo3c176QQnZ3Ucdbp21,dubstep,Killin' It,Krewella,0.219,0.909,0.514,11,-2.51,0.0369,0.00113,0.000627,0.067,159.972,207040,41,https://p.scdn.co/mp3-preview/49724d82ffebe922b67dd52d3694c4ef12ec20a7?cid=b39a670615f14cfca30a8178b3bc3ed6,0.9830861509294907,-1.020146296908764
0Y6WjYBWld3reWsTMT8FTd,jazz,Where We Used To Live,Esbjörn Svensson Trio,0.07,0.0867,0.421,0,-18.732,0.037,0.871,0.429,0.115,95.438,265320,41,,-2.290149500087165,-1.573937812814601
03T4H6czLK426qcW870hBZ,honky-tonk,This Time,Waylon Jennings,0.514,0.597,0.448,0,-12.201,0.0381,0.0884,0.285,0.149,98.494,144733,41,https://p.scdn.co/mp3-preview/17f0a559830e028580c72f72062562ebeda83cf9?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2588565988177995,0.07628657015312788
6azWRPfhtMrYXWBSdblSkM,industrial,Burning Inside,Ministry,0.251,0.96,0.502,2,-11.326,0.0512,0.0018,0.136,0.151,153.609,320173,41,https://p.scdn.co/mp3-preview/bf59d35886973068b3ae65c6ebe4f1977bbd01f4?cid=b39a670615f14cfca30a8178b3bc3ed6,1.1860960234843358,-0.9012112062444234
5S2SFGhEr3yH4lGeTwTxzO,j-rock,赤橙,ACIDMAN,0.696,0.712,0.591,10,-5.717,0.0298,0.0509,3.46e-05,0.122,135.75,305933,41,,0.19891076086469517,0.7527298983065661
7ePXFeKtDzDqkoEZOIJ600,reggaeton,Pégate Más,Dyland & Lenny,0.963,0.864,0.637,7,-5.276,0.0368,0.00847,0.000418,0.0583,132.007,200893,41,https://p.scdn.co/mp3-preview/d84479b903f67f7fe27f51427edef8b00c446822?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8039597927928622,1.74509456103716
6ss1mpiIx8Msdbm7uWX3ha,turkish,Saklandım İzlerinde,Gülşen,0.692,0.943,0.622,7,-3.903,0.0281,0.00404,0.0,0.0955,129.977,295758,41,https://p.scdn.co/mp3-preview/e0b77aca51d3a217b21f7f89865f2cba6437a475?cid=b39a670615f14cfca30a8178b3bc3ed6,1.118426065966054,0.7378630119735236
0jjphpegPbJIk0C6BSvTE5,alternative,Underdog,Imagine Dragons,0.57,0.831,0.685,7,-4.568,0.042,0.0038,6.2e-05,0.124,99.983,206706,41,,0.6726004634926679,0.2844229788157241
587ihqVXxjuK7EnRKXjQo9,j-pop,Unbreakable,Various Artists,0.447,0.947,0.659,1,-3.233,0.0732,0.141,0.0,0.323,127.973,271013,41,https://p.scdn.co/mp3-preview/a0d5df65ce8f154d9282dc8265ad1cbe738b4d2c?cid=b39a670615f14cfca30a8178b3bc3ed6,1.134348408911532,-0.17273377592533576
0QSQSRLBSYgB34WcEpicFP,british,With Ur Love,Cher Lloyd,0.694,0.832,0.549,4,-2.668,0.0388,0.0108,0.0,0.157,170.018,203040,41,https://p.scdn.co/mp3-preview/46d41194ed2fe67d3cc81534bb0c79673325dd3e?cid=b39a670615f14cfca30a8178b3bc3ed6,0.6765810492290375,0.7452964551400448
6YKL9gCOH31W5fanjQTtqq,country,Close,Ryan Kinder,0.743,0.86,0.479,0,-4.318,0.0347,0.00566,0.0,0.168,80.018,178026,41,https://p.scdn.co/mp3-preview/bba1d2ee9b8589067e80fe290b84d495747ff78d?cid=b39a670615f14cfca30a8178b3bc3ed6,0.7880374498473841,0.9274158127198169
09SH9PQT59JPHIWM4DWQLs,swedish,Sparvöga,Marie Fredriksson,0.574,0.591,0.491,2,-7.652,0.0264,0.15,0.0,0.338,106.138,245573,41,https://p.scdn.co/mp3-preview/dc2f9aab62040142be87921b9af182ac59684060?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.2827401132360166,0.2992898651487667
41vul4m43EBgiYdevV7uW1,reggae,Brave Ones,Various Artists,0.674,0.513,0.695,10,-8.381,0.295,0.699,0.0,0.108,171.978,204194,41,https://p.scdn.co/mp3-preview/3e94e03d3905cb0519b9d156f84635606790781a?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5932258006728389,0.6709620234748321
3rslZj56tsG5jFUQETQWnW,study,"Meryton Townhall - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.481,0.215,0.628,2,-17.784,0.0745,0.798,0.743,0.215,118.02,72253,41,,-1.779440350110956,-0.046365242094473715
2Sy1KFLXBQjxqj6lCeIBCB,british,Oh My Goodness,Olly Murs,0.756,0.803,0.638,8,-5.467,0.0681,0.0244,0.0,0.169,128.035,184013,41,https://p.scdn.co/mp3-preview/466604336fce9270dd47d9fcf488a4900ce0031f?cid=b39a670615f14cfca30a8178b3bc3ed6,0.5611440628743217,0.9757331933022054
4J0WQvqCBytACvgKVrq1S3,swedish,Håll om mig,Petter,0.432,0.884,0.35,0,-4.909,0.159,0.0429,0.0,0.439,104.616,239040,41,https://p.scdn.co/mp3-preview/491cf53f09be9af2ffc92729a14c64719eab3957?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8835715075202526,-0.22848459967424556
1qIAqSCPcRkkNU8dj5pIOC,swedish,Gubben i lådan,Daniel Adams-Ray,0.562,0.629,0.459,10,-5.492,0.0277,0.00548,0.0,0.35,84.935,231013,41,,-0.13147785525397476,0.2546892061496393
6p4sru0M36Cs5BL4qoSPw6,british,Tender,Blur,0.528,0.566,0.587,9,-9.932,0.0276,0.469,0.0,0.0644,76.055,461946,41,https://p.scdn.co/mp3-preview/c65f8f813f665cbb387b923a4fa982979fca0b1d?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.3822547566452547,0.12832067231877703
2Uy2p6tkVLj6vaVznKpNCs,ambient,"Articulate Silences, Pt. 1",Stars Of The Lid,0.032,0.0865,0.147,2,-25.095,0.0477,0.99,0.909,0.0774,140.612,324400,41,https://p.scdn.co/mp3-preview/8e8344fdf1a3e09ae5b20b3ba906571d367a8123?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.290945617234439,-1.715173232978506
6o6XlivwGtP1JgQZ8IAwty,k-pop,The Boys,Girls' Generation,0.927,0.94,0.885,1,-0.571,0.0732,0.18,0.0,0.176,114.983,226893,41,,1.1064843087569454,1.611292584039777
1kDqntrhTIOeFyuQAJfTs0,techno,Serenity,Popof,0.0611,0.874,0.602,6,-7.458,0.0475,0.689,0.923,0.103,127.007,428976,41,https://p.scdn.co/mp3-preview/d6ccfcdf4eff5f3dbb7dc54d27b5145fc029b8aa?cid=b39a670615f14cfca30a8178b3bc3ed6,0.8437656501565574,-1.607016634905621
0DBSA80o5OUsKMosiIL4Bg,comedy,Stupid In School - Live,Brian Regan,0.287,0.518,0.59,5,-15.388,0.915,0.794,0.0,0.681,68.852,316560,41,https://p.scdn.co/mp3-preview/c2e50fb936a47c5e5f2da8c6eadae1d72478b8ca?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.5733228719909913,-0.76740922924704
3MhdH8PxqH1FuQp3HBptUI,latin,I'm Still in Love with You (feat. Sasha),Sean Paul,0.756,0.666,0.765,7,-5.384,0.172,0.102,0.0,0.116,87.002,273360,41,,0.01580381699169757,0.9757331933022054
12YICXbDxlzfxlqdD1RKK7,punk-rock,Submission,Sex Pistols,0.622,0.784,0.406,5,-8.403,0.0388,0.00602,3.55e-05,0.155,122.697,253400,41,https://p.scdn.co/mp3-preview/7c54f219d9261d869abf5738a2bdddd17bf38549?cid=b39a670615f14cfca30a8178b3bc3ed6,0.4855129338833008,0.4776925011452781
42GCfFvZKOWtwHnMxCAoIs,sad,"Please, Please, Please, Let Me Get What I Want - 2008 Remaster",The Smiths,0.524,0.442,0.417,2,-9.6,0.0271,0.589,0.0,0.175,62.631,112280,41,https://p.scdn.co/mp3-preview/67ffaa33129323742d82d554a16620ce70add0b5?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.8758473879550749,0.11345378598573443
4kSIqv25W9sPsfG45rt9kh,grunge,Artificial Red,Mad Season,0.484,0.314,0.595,9,-9.931,0.0338,0.0579,0.147,0.0636,143.412,375666,41,https://p.scdn.co/mp3-preview/5312d9c0e8a4ca267db0dbb5ecd025c12d3c7951?cid=b39a670615f14cfca30a8178b3bc3ed6,-1.3853623622103732,-0.03521507734469175
5EMKXzsOCaWZ0wgspNV8C8,r-n-b,Incapable,Keyshia Cole,0.431,0.503,0.474,11,-5.289,0.0445,0.335,0.0,0.192,180.059,204946,41,https://p.scdn.co/mp3-preview/112707fef7541cd85b03625529e5bd2d64d98b24?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6330316580365342,-0.23220132125750623
4vJkgZIeyiIdaNgyc7StaC,soundtracks,Roots and Beginnings,Various Artists,0.0374,0.134,0.0819,2,-21.521,0.041,0.854,0.912,0.123,81.592,391453,41,https://p.scdn.co/mp3-preview/525d59e1541550d7eb9fa2e5c405559401819f0c?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.101867794756887,-1.6951029364288985
7f3tPmsyBQc0sua0SAINlZ,emo,Back And To The Left,Texas Is The Reason,0.22,0.979,0.23,2,-3.84,0.0931,7.35e-05,0.0541,0.109,183.619,235466,41,https://p.scdn.co/mp3-preview/cc6a1563044603d40cf1741902277330ed69b877?cid=b39a670615f14cfca30a8178b3bc3ed6,1.2617271524753568,-1.0164295753255035
3Eqaogon7dKnHLIUXuIPbO,soundtracks,"Darcy's Letter - From ""Pride & Prejudice"" Soundtrack",Jean-Yves Thibaudet,0.0398,0.0189,0.161,0,-25.422,0.0417,0.988,0.81,0.0616,138.625,236026,41,,-2.560033213013018,-1.6861828046290728
3vI5AzbPh1HFDdGs1dDQeR,club,She Moves,Alle Farben,0.652,0.507,0.821,7,-7.891,0.0686,0.296,0.000754,0.174,116.959,192613,41,https://p.scdn.co/mp3-preview/fe9afbcf6193a67504b7738e8d2df22d1418b185?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.617109315091056,0.5891941486430977
1uVSJkagOwtgMmeexAp1hg,brazil,Samba Da Bencao,Bebel Gilberto,0.569,0.496,0.662,6,-9.711,0.0324,0.176,0.000163,0.104,80.68,287266,41,https://p.scdn.co/mp3-preview/13909137019b116387068f40e44f39a8baea87bd?cid=b39a670615f14cfca30a8178b3bc3ed6,-0.6608957581911209,0.28070625723246345
1i7s0d9DIP7EVVCwPry42Q,indian,"Chhu Kar Mere Manko - From ""Yaarana""",Kishore Kumar,0.375,0.615,0.369,4,-7.881,0.0351,0.834,0.000591,0.349,139.007,253226,41,,-0.1872060555631481,-0.44033772992010267
4s3CHmungRHAI5ho2edqXb,dance,Cry for You,September,0.96,0.878,0.776,9,-3.377,0.0304,0.00141,0.000204,0.0574,130.022,211600,41,,0.8596879931020355,1.733944396287378
0UVXQgNiplI7tfdsUVtnAG,groove,Get Down On It,Blue,0.871,0.912,0.764,7,-3.868,0.0785,0.0245,0.0,0.188,109.011,277293,41,,0.9950279081385993,1.4031561753771802
4HecwIfui1kQYNC2q2d1Mu,swedish,Teddybjörnen Fredriksson,Lasse Berghagen,0.298,0.201,0.526,2,-12.209,0.0404,0.856,0.0,0.106,79.782,201773,41,,-1.835168550420129,-0.7265252918311729
5zS9mvTXCSPToAYlSHiG4i,guitar,Juke Box Hero - 2008 Remaster,Foreigner,0.517,0.707,0.33,9,-3.7,0.0766,0.083,0.0,0.0565,176.997,262453,41,https://p.scdn.co/mp3-preview/2353bb343dd4f1872d954b1603587597e9258630?cid=b39a670615f14cfca30a8178b3bc3ed6,0.17900783218284755,0.08743673490290985
30DDy5TCb6DJGkOKiUdsER,kids,Night Mantra,Renee & Jeremy,0.608,0.127,0.798,10,-14.074,0.0421,0.876,0.0025,0.109,95.18,202133,41,https://p.scdn.co/mp3-preview/e8371140c1c32654870ed6c7559da23296c9d20b?cid=b39a670615f14cfca30a8178b3bc3ed6,-2.1297318949114734,0.425658398979629
